wiki_ID,mov_name,year,averageRating,numVotes,poster_url
26581256,The Twilight Saga: Breaking Dawn - Part 1,2011,4.9,250095,"https://images-na.ssl-images-amazon.com/images/M/MV5BODgxNDE0OTAzOF5BMl5BanBnXkFtZTcwNzcwODE2Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
488484,Pitch Black,2000,7.0,249991,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTNmYzE1OWYtZDdjNC00OTdhLTg1YjUtYWJlZTVkMzkzNmVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
15615865,The Road,2009,7.2,249830,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAwNzk4NTU3NDReQTJeQWpwZ15BbWU3MDg3OTEyODI@._V1_UY268_CR0,0,182,268_AL_.jpg"
28842238,The Lincoln Lawyer,2011,7.3,249652,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NDE4NTY5MV5BMl5BanBnXkFtZTcwODQyMTkxNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4802267,The Beach,2000,6.6,249549,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTljZTUzYWUtOTI4YS00NmZlLWE5MmQtZjFlZDZhNjg4MjQxXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg"
729979,Amores perros,2000,8.1,249359,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjYwYzliYTktMzk3MS00MzE0LTllM2QtMDk3MTFmOGQ2MjE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
3710785,National Treasure: Book of Secrets,2007,6.5,249071,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NTM3NjU1N15BMl5BanBnXkFtZTcwODg1MDU1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1343342,Ben-Hur,1959,8.1,248979,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
21843425,Sucker Punch,2011,6.0,248971,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDEwNGRlNjQtZjI4OC00ZmMxLWEyYmQtNGI1NDk4YmUyYTNkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
656608,What's Eating Gilbert Grape,1993,7.7,248905,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2EyZDlhNjItODYzNi00Mzc3LWJjOWUtMTViODU5MTExZWMyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
1726126,A History of Violence,2005,7.4,248806,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMzIzMTQ1OV5BMl5BanBnXkFtZTYwMDQwNjk2._V1_UX182_CR0,0,182,268_AL_.jpg"
680361,Dirty Dancing,1987,7.0,248774,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MDY3ODQ2OV5BMl5BanBnXkFtZTgwOTQ2NTYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
2246413,Ghost Rider,2007,5.3,248400,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIyNDE5ODI1OV5BMl5BanBnXkFtZTcwNTIyNDE0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
26857099,The Descendants,2011,7.3,247657,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNTA1MTcyN15BMl5BanBnXkFtZTcwNjEyODczNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1145800,"Me, Myself & Irene",2000,6.6,247105,"https://images-na.ssl-images-amazon.com/images/M/MV5BODMwMDY2YzUtNGFiNS00NDA1LWI4YzMtYzVmM2RlZTk3NGVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
517376,The Boondock Saints,1999,7.7,246615,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzVmMTdjOTYtOTJkYS00ZTg2LWExNTgtNzA1N2Y0MDgwYWFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
31701975,The Artist,2011,7.9,246597,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk0NzQxMTM0OV5BMl5BanBnXkFtZTcwMzU4MDYyNQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
21180,Natural Born Killers,1994,7.2,246443,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTU2Nzc0MV5BMl5BanBnXkFtZTcwMzY1OTM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2450308,The Fountain,2006,7.2,246195,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5OTczMTcxMV5BMl5BanBnXkFtZTcwNDg3MTEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
17671802,Orphan,2009,7.0,245912,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NjQzNjg2Nl5BMl5BanBnXkFtZTcwNzc3NzA0Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
195246,The Passion of the Christ,2004,7.2,245163,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDY1N2IyYWMtZTY4OS00OGM1LTkxNmUtOTQzYmM5MmI2YmVmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5456819,Disturbia,2007,6.8,244580,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNTIxOTQ3M15BMl5BanBnXkFtZTcwMjU2NzAzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
241603,Austin Powers: The Spy Who Shagged Me,1999,6.6,244302,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmFkZGQxN2YtODNlYS00MzM5LTk3NjQtNTUxYmQ1YzkwMDhmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
27588976,I Am Number Four,2011,6.1,243901,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0NDI1MTMyM15BMl5BanBnXkFtZTcwMDMzMTcyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
17544255,Knowing,2009,6.2,243892,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMjgyMDIyM15BMl5BanBnXkFtZTcwNjg3MjAyMg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
468326,21 Grams,2003,7.6,243379,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MjI2OTM5N15BMl5BanBnXkFtZTcwNDA1NjUzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
12292280,Mr. Nobody,2009,7.7,242427,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4ODkzMDQ3Nl5BMl5BanBnXkFtZTgwNTEwMTkxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
32330027,The Lone Ranger,2013,6.4,241808,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3Mjk5MTUxOV5BMl5BanBnXkFtZTcwNTMyNzY3OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
400797,Happy Gilmore,1996,7.0,241330,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NjUxODg3Ml5BMl5BanBnXkFtZTcwNzcyODc5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
18850952,Rambo,2008,7.0,240998,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5Mjg1MzM4NF5BMl5BanBnXkFtZTcwNTAyNzUzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2253390,The Descent,2005,7.2,240803,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NzQ1NTgwNV5BMl5BanBnXkFtZTcwNjUxMzUzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
29171676,No Strings Attached,2011,6.2,240464,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MDQ1NTEzNl5BMl5BanBnXkFtZTcwOTgxNTMyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
24630747,Predators,2010,6.4,240262,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjFmNDNlMGItMDQxMS00ZWMxLTg4MmQtMTBiNWU3ZDU1Nzk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
974837,Old School,2003,7.0,240030,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2VjNDQ4MDctMDY3Yy00MmZmLTlhM2MtMWE4NjJhZTlmNTAxL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2465576,Silent Hill,2006,6.5,239906,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NzQ3NTgxNV5BMl5BanBnXkFtZTcwMTMwOTIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1055466,Primal Fear,1996,7.7,239818,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MjkxNzczNF5BMl5BanBnXkFtZTgwMzEyNjQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
202652,Romeo + Juliet,1996,6.7,239785,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmYyY2NjYmQtNDU5NS00MmZjLTliYjAtYTNiNzI1ODdmYTVmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
382387,Gremlins,1984,7.3,239446,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDVjN2FkYTQtNTBlOC00MjM5LTgzMWEtZWRlNGUyYmNiOTFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
201534,Chicago,2002,7.2,239032,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMTg1MzMzNl5BMl5BanBnXkFtZTYwMDU0NTk5._V1_UX182_CR0,0,182,268_AL_.jpg"
3565461,Mars Attacks!,1996,6.4,238905,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTAzODA5ZjgtNWI5ZC00NTU5LWE2NjYtM2QzYTcwMzE1MjEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
91133,The Karate Kid,1984,7.3,238644,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTkzY2YzNmYtY2ViMS00MThiLWFlYTEtOWQ1OTBiOGEwMTdhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
670226,The Chronicles of Riddick,2004,6.6,238578,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzU0ODM5NmQtYjhlMi00MTJhLThlNzItOTg1Mjc5Y2VhY2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
13253566,Role Models,2008,6.8,238282,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MTk4NzQ0NV5BMl5BanBnXkFtZTcwNjM0OTc5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
369508,Gandhi,1982,8.0,237959,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzJiZDRmOWUtYjE2MS00Mjc1LTg1ZDYtNTQxYWJkZTg1OTM4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
444267,Legally Blonde,2001,6.4,237923,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTEyNjUwMTkxMV5BMl5BanBnXkFtZTcwNjk0NDk0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
441315,True Romance,1993,7.9,237691,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0MjI0NTUtYTJhMi00MTJkLWI2YjMtZWJlNzJmYmVlM2YwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
105872,Clueless,1995,6.9,237205,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxODIxODE2MF5BMl5BanBnXkFtZTgwOTA4NjQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
19062669,The Boy in the Striped Pyjamas,2008,7.7,236982,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMTc3MjA5NF5BMl5BanBnXkFtZTcwOTk3MDE5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
10061978,Body of Lies,2008,7.0,236039,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzOTY3MTM0OV5BMl5BanBnXkFtZTcwNjc5MTI5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2311219,Munich,2005,7.5,235015,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNzYzMzMwMF5BMl5BanBnXkFtZTcwMzMzODczMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
592297,The Girl Next Door,2004,6.7,234980,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0ODIyMzE1N15BMl5BanBnXkFtZTcwODEwODczMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
168597,Big,1988,7.3,234746,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk0OTM1Mzk3M15BMl5BanBnXkFtZTgwNDg2NjIyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
33270,When Harry Met Sally...,1989,7.7,234565,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0ODEwNjM2NF5BMl5BanBnXkFtZTcwMjU2Mzg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4155050,Stranger Than Fiction,2006,7.5,234512,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MjA3MTY2Ml5BMl5BanBnXkFtZTcwNTMzNzYzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1889426,Kiss Kiss Bang Bang,2005,7.5,233984,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NDExMDA3M15BMl5BanBnXkFtZTYwNTc2MzA3._V1_UX182_CR0,0,182,268_AL_.jpg"
652539,Rush Hour 2,2001,6.7,233946,"https://images-na.ssl-images-amazon.com/images/M/MV5BODhlNGJjMWQtZGMyYS00MzJhLWJhZGMtY2NlNDI5Nzg5NTU2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
725103,Sleepers,1996,7.5,233608,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4OTUzNzc0MV5BMl5BanBnXkFtZTgwMjE4ODYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
370858,Master and Commander: The Far Side of the World,2003,7.5,232719,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NjYyMDM5NV5BMl5BanBnXkFtZTYwOTU5MDY2._V1_UX182_CR0,0,182,268_AL_.jpg"
337740,Bram Stoker's Dracula,1992,7.4,232380,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyOTM5NzU3Nl5BMl5BanBnXkFtZTgwOTQxNjAxNzE@._V1_UY268_CR4,0,182,268_AL_.jpg"
882119,Napoleon Dynamite,2004,7.0,232152,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjYwNTA3MDIyMl5BMl5BanBnXkFtZTYwMjIxNjA3._V1_UX182_CR0,0,182,268_AL_.jpg"
29650834,Safe House,2012,6.7,232035,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5ODkyMjA2Nl5BMl5BanBnXkFtZTcwNTcyNTgzNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
76368,Sunset Boulevard,1950,8.4,231577,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NDYzODAwNV5BMl5BanBnXkFtZTgwODg1MTczMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
88075,Shakespeare in Love,1998,7.1,231525,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2ZkNjM5MjEtNTBlMC00OTI5LTgyYmEtZDljMzNmNzhiNzY0XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UY268_CR3,0,182,268_AL_.jpg"
1162528,Closer,2004,7.2,231386,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2I0Y2JmZjQtNjEyOC00ODhkLWE5YWUtOWFkOGQwMGYyODRiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
17298868,Ip Man,2008,8.0,231019,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGZmYmQ2MTMtZTY2My00NmY2LTgwNDktNjRiZDBkOTdjNDEyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDE3OTAyNDU@._V1_UY268_CR2,0,182,268_AL_.jpg"
129619,Ghost,1990,7.1,230124,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NzQzODUzNl5BMl5BanBnXkFtZTgwMjc5NTYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
479757,Blade II,2002,6.7,229973,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWVjZTIzNDYtNTBlNC00NTJjLTkzOTEtOTE0MjlhYzI2YTcyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
9830229,Rosemary's Baby,1968,8.0,229727,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3NzE4NzkyNl5BMl5BanBnXkFtZTgwNTYyODgwNzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
200694,Clerks.,1994,7.7,229581,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzE1Njk0NmItNDhlMC00ZmFlLWI4ZTUtYTY4ZjgzNjkyMTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
42856,The Bridge on the River Kwai,1957,8.1,229518,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjE1MzU4NWEtYjhjZS00NzM3LWIyYjQtMWU1M2VkNWYzMzMwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
501340,Big Daddy,1999,6.4,229303,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjAzNzQ4YzEtZWFlOS00YWVkLWE2NDctZDBiZTUxYjgwOTYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
26252728,Cowboys & Aliens,2011,6.0,228916,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MzkyNzQ3OV5BMl5BanBnXkFtZTcwMDk1NTg2NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
537416,Ace Ventura: When Nature Calls,1995,6.4,228844,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGFiYTgxZDctNGI4OS00MWU1LWIwOGUtZmMyNGQxYjVkZjQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
692661,Carlito's Way,1993,7.9,228266,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmQ1ZDc0MDAtNjVmYi00MDkxLWE5MDItZmJmNjcxZGEyMWRjXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
31024173,The Ides of March,2011,7.1,228219,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTU4MjkzNTY0OF5BMl5BanBnXkFtZTcwNDI5ODIxNg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2887437,Rocky Balboa,2006,7.1,228110,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWIyNmQyNjctYmVmMS00MGI4LWIxMmUtNjA0ODYzOTA0Yjk0L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
7074043,Misery,1990,7.8,227966,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzY0ODQ3MTMxN15BMl5BanBnXkFtZTgwMDkwNTg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
9294,The Evil Dead,1981,7.4,227920,"https://images-na.ssl-images-amazon.com/images/M/MV5BODc2MmVjZmUtNjAzMS00MDNiLWIyM2YtOGEzMjg0YjRhMzRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
3701905,The Polar Express,2004,6.6,227558,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NTU0NTE4MV5BMl5BanBnXkFtZTcwMTQ0MjEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
397574,Remember the Titans,2000,7.8,227195,"https://images-na.ssl-images-amazon.com/images/M/MV5BYThkMzgxNjEtMzFiOC00MTI0LWI5MDItNDVmYjA4NzY5MDQ2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
17901762,The Ugly Truth,2009,6.4,227093,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MTM2OTUwNl5BMl5BanBnXkFtZTcwNTgwNTE0Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2273984,Thank You for Smoking,2005,7.5,226954,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwYmI0YWUtNGQzMy00NTBkLTk4YjQtYWM1ZmU1ZGEwODFkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
1129847,Daredevil,2003,5.3,226560,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjYwZDNhMTgtNjEwNS00Y2Y0LTkxYjMtY2MyYTM0NDE1N2ZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
31009222,Project X,2012,6.6,226548,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MTk0Njg4OF5BMl5BanBnXkFtZTcwODc0ODkyNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
149433,Rocky II,1979,7.3,226166,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTZmYzA4N2YtMzA1NS00OTU0LWJiNWItNDUxOWRiMGVjZjJkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
156644,Die Another Day,2002,6.1,226088,"https://images-na.ssl-images-amazon.com/images/M/MV5BODNkYmIwYTMtYzdhNy00YWE3LThkYmEtNzA5ZTE5YmVjYzZlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
536009,The Talented Mr. Ripley,1999,7.4,225786,"https://images-na.ssl-images-amazon.com/images/M/MV5BODA3NDhiZjYtYTk2NS00ZWYwLTljYTQtMjU0NzcyMGEzNTU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
20181491,Planet of the Apes,2001,5.7,225693,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2RlMDhlY2MtMjQ1Zi00NzI5LTgxOTgtZjliNWMzYTY3NWZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
8219325,Get Smart,2008,6.5,225496,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzOTM1MzE0OF5BMl5BanBnXkFtZTYwNDE0Nzc4._V1_UX182_CR0,0,182,268_AL_.jpg"
98991,Dogma,1999,7.3,225364,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzAyOWUyZjQtNDBiMy00ZDExLTgwNmMtZDdmY2ViNzkyN2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
2032945,Match Point,2005,7.6,225109,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzNzY4MzE5NF5BMl5BanBnXkFtZTcwMzQ1MDMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
158982,You've Got Mail,1998,6.7,224919,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTcxNzgzZjMtYzZiZC00MmE1LTg3MzQtZDAxMTYyZWE4MDNhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
23631832,Anger Management,2003,6.2,224577,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDg1YTNiODItZGYyOC00NGIwLWI3MjYtMTY3NDQ0ZDIwYjBiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
19715,Miss Congeniality,2000,6.3,224256,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjZlYzA4NTgtOGU0My00ODYwLTk4ZWItYWI4NGQ3NTU1NjI2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
16881835,Let the Right One In,2008,7.8,223991,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTY2MTM5MF5BMl5BanBnXkFtZTcwNzQ5Mjc5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
99031,Butch Cassidy and the Sundance Kid,1969,8.0,223606,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
10215404,Revolutionary Road,2008,7.3,221625,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNDgzMjczOV5BMl5BanBnXkFtZTcwOTU3MzMwMg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
558336,Garden State,2004,7.4,221489,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjc5MDE0NjkxOF5BMl5BanBnXkFtZTcwNzA0NTkyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104984,Rocky IV,1985,6.9,221440,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3ODk5ODE0NV5BMl5BanBnXkFtZTcwNDkzODM1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
31631257,American Reunion,2012,6.7,221400,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MTEyMzU1N15BMl5BanBnXkFtZTcwNDQ0NTc1Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
23135176,The Girl with the Dragon Tattoo,2009,7.8,221240,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2Mjc0MDg3MV5BMl5BanBnXkFtZTcwMjUzMDkxMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
32438858,Gangster Squad,2013,6.7,220780,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMjAyMTUzMl5BMl5BanBnXkFtZTcwODgxNzk1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1882179,The Chronicles of Narnia: Prince Caspian,2008,6.5,220751,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTA4NTE4Ml5BMl5BanBnXkFtZTcwOTI2NTg1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
8586622,Planet Terror,2007,7.0,219820,"https://images-na.ssl-images-amazon.com/images/M/MV5BODdmNmM2ZTgtODM1MS00ZGMxLTk3MTMtMGQ1ODZhMTQ1NWEwL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
