index,name,status,group_year,movie_id
10439,lizzie,i,2006,6331931
10440,lizzie,i,1996,86533
10441,lizzie,i,2004,988136
10442,lizzie,i,1999,7887331
10443,lizzie,i,1956,2251194
10444,rochelle,i,1996,86533
10445,rochelle,i,1983,3771241
10446,rochelle,i,1985,1131323
10447,teddy,i,2010,13950959
10448,teddy,i,2004,870946
10449,teddy,i,1986,87983
10450,teddy,i,1997,204839
10451,teddy,i,2003,5787216
10452,ace,t,2005,1194084
10453,ace,t,2005,3978163
10454,ace,t,2005,2075820
10455,ace,i,1986,87983
10456,ace,i,1994,336808
10457,ace,i,1997,203841
10458,ace,i,1995,537416
10459,ace,i,1961,206721
10460,hogan,t,1993,17998525
10461,hogan,t,1993,8175804
10462,hogan,i,2008,5676692
10463,hogan,i,1986,87983
10464,hogan,i,1970,2173342
10465,hogan,i,1978,28066657
10466,vince,t,1954,2194915
10467,vince,t,1954,5111565
10468,vince,t,1954,32960434
10469,vince,i,1986,87983
10470,vince,i,2001,980601
10471,vince,i,2011,28085067
10472,vince,i,1997,559847
10473,vince,i,2000,3793519
10474,vern,i,1988,129368
10475,vern,i,1986,87983
10476,vern,i,2004,1683542
10477,vern,i,1982,18010724
10478,vern,i,1948,28896404
10479,viola,t,2005,1499348
10480,viola,t,2005,2763214
10481,viola,t,2005,1881893
10482,viola,i,1998,88075
10483,viola,i,2012,32100598
10484,viola,i,2011,30945674
10485,viola,i,2010,28194449
10486,viola,i,1956,12502952
10487,ned,i,1993,1433602
10488,ned,i,1992,133574
10489,ned,i,2010,30578992
10490,ned,i,2007,4207567
10491,ned,i,2003,1394661
10492,hugh,t,1953,5465083
10493,hugh,t,1953,21606370
10494,hugh,t,2011,26857099
10495,hugh,t,2011,29034540
10496,hugh,t,2011,33388086
10497,hugh,i,2000,451866
10498,hugh,i,1998,4209857
10499,hugh,i,1964,4836072
10500,hugh,i,2002,12509757
10501,hugh,i,1979,832232
10502,philip,t,2010,24314116
10503,philip,t,2010,3006708
10504,philip,t,2010,5138153
10505,philip,b,1987,442308
10506,philip,b,1987,156745
10507,philip,b,1987,3028248
10508,philip,b,1941,1197558
10509,philip,b,1941,1608019
10510,philip,b,1941,1273501
10511,philip,i,1998,30250668
10512,philip,i,2004,15871997
10513,philip,i,2006,13619006
10514,philip,i,1997,7770667
10515,philip,i,1946,12746749
10516,sloane,t,1985,88326
10517,sloane,t,1985,4246394
10518,sloane,b,1963,528780
10519,sloane,b,1963,5427176
10520,sloane,i,1989,2886766
10521,sloane,i,2004,1202791
10522,sloane,i,1999,847589
10523,sloane,i,1968,28372726
10524,sloane,i,2002,5886412
10525,ferris,t,2011,14119255
10526,ferris,t,2011,10061978
10527,ferris,t,2011,29373289
10528,ferris,i,1986,7146019
10529,ferris,i,2007,1964091
10530,ferris,i,2008,6954737
10531,ferris,i,2009,21755178
10532,ferris,i,1997,8723600
10533,jeanie,i,1986,88326
10534,jeanie,i,1983,168602
10535,jeanie,i,1980,2102508
10536,jeanie,i,1994,1089233
10537,cameron,t,1986,129493
10538,cameron,t,1986,88326
10539,cameron,t,1986,606476
10540,cameron,t,2010,24319139
10541,cameron,t,2010,12732451
10542,cameron,t,2010,2910322
10543,cameron,t,1953,717281
10544,cameron,t,1953,3601408
10545,cameron,t,1953,7378213
10546,cameron,b,2000,398934
10547,cameron,b,2000,559847
10548,cameron,b,2000,165794
10549,cameron,i,2004,1749535
10550,cameron,i,2011,29432416
10551,cameron,i,1944,2279601
10552,cameron,i,2008,8929212
10553,cameron,i,1990,1809458
10554,rooney,t,2008,18953471
10555,rooney,t,2002,342741
10556,rooney,t,2002,222500
10557,rooney,i,1986,88326
10558,rooney,i,1983,19250997
10559,rooney,i,1942,21983784
10560,gillian,t,1996,89445
10561,gillian,t,1996,2982322
10562,gillian,t,2010,20161466
10563,gillian,t,2010,32490636
10564,gillian,b,2002,13778319
10565,gillian,b,2002,5181558
10566,gillian,i,1986,88609
10567,gillian,i,1967,182737
10568,gillian,i,1987,2372982
10569,gillian,i,1959,7860927
10570,admiral,i,1990,3557540
10571,admiral,i,1986,88609
10572,admiral,i,1976,962431
10573,admiral,i,1942,11350779
10574,admiral,i,1943,21170281
10575,mufasa,i,1994,88678
10576,simba,i,1994,88678
10577,simba,i,2004,385706
10578,simba,i,2001,9755107
10579,timon,i,1994,88678
10580,timon,i,2004,385706
10581,nala,i,1994,88678
10582,nala,i,2004,385706
10583,sarabi,i,1994,88678
10584,sarafina,i,1994,88678
10585,abbie,i,2000,1602740
10586,abbie,i,1939,89272
10587,abbie,i,1985,2261684
10588,abbie,i,2007,8995859
10589,abbie,i,1988,28183453
10590,owens,b,1979,14267135
10591,owens,i,2000,1856154
10592,owens,i,2013,33442692
10593,owens,i,2002,4646185
10594,owens,i,2003,1128661
10595,owens,i,1998,89445
10596,gary,t,1936,29376195
10597,gary,t,1977,20812616
10598,gary,t,1977,19163754
10599,gary,t,1996,1045986
10600,gary,t,1996,89445
10601,gary,t,1996,1231856
10602,gary,t,2002,900231
10603,gary,t,2002,970386
10604,gary,t,2002,10071292
10605,gary,t,2013,27111227
10606,gary,t,2013,26554437
10607,gary,t,2013,34158305
10608,gary,i,2006,7921068
10609,gary,i,2011,31831869
10610,gary,i,2008,21124360
10611,gary,i,2012,36101329
10612,gary,i,2004,2699076
10613,frances,t,1955,239009
10614,frances,t,2011,27439922
10615,frances,t,1969,7980763
10616,frances,i,1987,26007910
10617,frances,i,1998,11543613
10618,frances,i,2003,1389099
10619,frances,i,2001,10541514
10620,frances,i,1986,1296482
10621,antonia,t,2011,35566624
10622,antonia,t,2011,33166823
10623,antonia,t,2011,32563596
10624,antonia,i,1998,89445
10625,antonia,i,1982,8905485
10626,antonia,i,1995,29397961
10627,kylie,i,2009,3112909
10628,kylie,i,1998,89445
10629,kylie,i,2004,1089071
10630,kylie,i,2002,221968
10631,kylie,i,2008,17613515
10632,brand,i,2011,32420843
10633,brand,i,1985,89631
10634,brand,i,1983,456587
10635,brand,i,2003,594488
10636,brand,i,2008,7369863
10637,mikey,i,1985,89631
10638,mikey,i,1984,680398
10639,mikey,i,2007,2811955
10640,mikey,i,1997,7770667
10641,mikey,i,2011,22947141
10642,denys,i,1985,89793
10643,ibn,i,1999,89818
10644,ibn,i,2009,24133099
10645,joyous,i,1999,89818
10646,mel,i,2007,23107879
10647,mel,i,2009,3287436
10648,mel,i,2006,2717905
10649,mel,i,1997,2093628
10650,mel,i,1970,99459
10651,imogene,i,2009,22933438
10652,imogene,i,1992,90684
10653,mills,i,1995,206818
10654,mills,i,2009,15593618
10655,mills,i,2001,1267713
10656,mills,i,2012,35874076
10657,mills,i,1984,91133
10658,lucille,t,1947,5413813
10659,lucille,t,1947,24227175
10660,lucille,t,1947,24094649
10661,lucille,t,2008,1424754
10662,lucille,t,2008,2017208
10663,lucille,t,2008,13364985
10664,lucille,t,2001,703687
10665,lucille,t,2001,10286355
10666,lucille,t,2001,5499151
10667,lucille,i,1984,91133
10668,lucille,i,1995,11841381
10669,lucille,i,1996,5649246
10670,lucille,i,1985,7313414
10671,lucille,i,1943,8202067
10672,humphrey,i,2010,22526086
10673,humphrey,i,1955,92540
10674,humphrey,i,1994,1089233
10675,humphrey,i,1984,4702014
10676,humphrey,i,1949,20783851
10677,adeline,t,2003,22365625
10678,adeline,i,1955,92540
10679,adeline,i,1952,6887098
10680,adeline,i,1922,14729260
10681,millie,t,2010,3427182
10682,millie,t,2010,28210820
10683,millie,t,2010,31756842
10684,millie,i,1993,2094975
10685,millie,i,2006,3966684
10686,millie,i,1997,3751746
10687,millie,i,1955,92566
10688,millie,i,1967,711970
10689,rosemary,t,1955,92566
10690,rosemary,t,2012,23438736
10691,rosemary,t,2012,13783850
10692,rosemary,t,2012,27463222
10693,rosemary,b,1928,5566250
10694,rosemary,i,1968,9830229
10695,rosemary,i,1998,407351
10696,rosemary,i,2001,366111
10697,rosemary,i,2005,4865862
10698,rosemary,i,1997,24478633
10699,hal,i,1999,946164
10700,hal,i,2011,28969169
10701,hal,i,2010,28814788
10702,hal,i,2008,6954737
10703,hal,i,1991,106117
10704,leslie,t,1940,172031
10705,leslie,t,1940,28761377
10706,leslie,t,1992,433824
10707,leslie,t,1992,492540
10708,leslie,t,1992,779536
10709,leslie,t,2012,15286558
10710,leslie,t,2012,32298508
10711,leslie,t,2012,24021571
10712,leslie,t,1931,172045
10713,leslie,t,1931,30595915
10714,leslie,b,1969,13023499
10715,leslie,b,1969,7177569
10716,leslie,b,2005,7865977
10717,leslie,b,2005,4758386
10718,leslie,b,2005,4865862
10719,leslie,b,1983,230483
10720,leslie,b,1983,6043780
10721,leslie,b,1983,607673
10722,leslie,i,2000,431562
10723,leslie,i,1973,163459
10724,leslie,i,1956,92582
10725,leslie,i,1999,9390544
10726,leslie,i,1965,265891
10727,jett,i,2010,23325348
10728,jett,i,1956,92582
10729,jett,i,2012,35478081
10730,webster,i,2011,26508187
10731,webster,i,1983,1059701
10732,webster,i,1993,1840870
10733,webster,i,2000,633531
10734,webster,i,1985,736262
10735,eileen,t,1955,92596
10736,eileen,t,1955,24066535
10737,eileen,i,2007,10483327
10738,eileen,i,2011,25102073
10739,eileen,i,1973,27784762
10740,eileen,i,2004,1141059
10741,eileen,i,1989,5578994
10742,lloyd,i,1980,1186616
10743,lloyd,i,1994,3473059
10744,lloyd,i,1997,1191380
10745,lloyd,i,2011,29181369
10746,lloyd,i,2001,675574
10747,cullen,b,1997,673274
10748,cullen,b,1997,479457
10749,cullen,b,1997,3473059
10750,cullen,i,2008,25557070
10751,cullen,i,2009,20672258
10752,cullen,i,2010,21678052
10753,cullen,i,2011,26581256
10754,cullen,i,1990,997939
10755,milo,t,2007,23535297
10756,milo,t,2007,11671832
10757,milo,t,2007,18798841
10758,milo,t,1994,706878
10759,milo,t,1994,2861847
10760,milo,t,1994,904450
10761,milo,i,1984,92689
10762,milo,i,2001,1034728
10763,milo,i,1972,163437
10764,milo,i,1976,725468
10765,milo,i,2011,32636880
10766,kushana,i,1984,92689
10767,paddy,i,2011,29504916
10768,paddy,i,2010,22526086
10769,paddy,i,1960,92703
10770,paddy,i,2003,5590764
10771,champion,t,2005,14727189
10772,champion,t,2005,18279690
10773,champion,i,1995,306195
10774,champion,i,1980,92706
10775,champion,i,1925,24026813
10776,cully,i,1982,313002
10777,cully,i,1980,92706
10778,averill,i,2010,23887068
10779,averill,i,1980,92706
10780,averill,i,2005,12592136
10781,ella,t,2000,666948
10782,ella,t,2000,1267998
10783,ella,t,2000,725892
10784,ella,t,1992,1596589
10785,ella,b,2011,26252728
10786,ella,b,2011,12414587
10787,ella,b,2011,24021571
10788,ella,i,2007,2760461
10789,ella,i,2004,474527
10790,ella,i,2005,2073069
10791,ella,i,1980,92706
10792,ella,i,1960,165379
10793,trapper,i,1980,92706
10794,irvine,i,1980,92706
10795,irvine,i,1986,1205021
10796,irvine,i,2005,11087534
10797,ernst,i,2011,33444713
10798,ernst,i,2008,10552268
10799,ernst,i,1967,5078515
10800,ernst,i,1971,157481
10801,ernst,i,1969,6268880
10802,haywood,i,1961,92715
10803,haywood,i,2002,617063
10804,haywood,i,1940,20753929
10805,ames,t,2008,12713926
10806,ames,t,2008,8896753
10807,ames,i,2004,466340
10808,ames,i,1997,92999
10809,ames,i,2012,32556787
10810,ames,i,1998,823939
10811,ames,i,1987,1848371
10812,winifred,i,1967,680006
10813,winifred,i,1993,1962219
10814,winifred,i,1997,92999
10815,winifred,i,1986,1205021
10816,winifred,i,1912,24463054
10817,levy,i,1997,92999
10818,levy,i,2003,883489
10819,levy,i,2005,2969963
10820,levy,i,2004,613518
10821,levy,i,1961,22076195
10822,conrad,i,1997,7770667
10823,conrad,i,1995,142417
10824,conrad,i,1998,158982
10825,conrad,i,1999,277160
10826,conrad,i,2003,4803480
10827,brean,i,1997,92999
10828,cain,t,2007,797798
10829,cain,t,2007,14097392
10830,cain,t,2007,9947055
10831,cain,t,1990,1336108
10832,cain,t,1990,3671998
10833,cain,t,1990,2046735
10834,cain,t,1969,24426132
10835,cain,t,1969,1746418
10836,cain,t,1969,4227563
10837,cain,i,1997,92999
10838,cain,i,1985,1129009
10839,cain,i,1998,19878320
10840,cain,i,2001,1373922
10841,cain,i,1995,4681430
10842,rosemond,i,1999,93559
10843,greg,t,1954,5111565
10844,greg,t,1980,451062
10845,greg,t,1980,2400255
10846,greg,t,1980,2079686
10847,greg,t,2000,488484
10848,greg,t,2000,93559
10849,greg,t,2000,781629
10850,greg,i,1993,226198
10851,greg,i,2009,20367637
10852,greg,i,1987,2209172
10853,greg,i,2006,903776
10854,greg,i,2010,27675540
10855,cecile,i,1999,93559
10856,cecile,i,2005,8022646
10857,cecile,i,1939,24033659
10858,cecile,i,2000,8344208
10859,caldwell,i,2001,2251266
10860,caldwell,i,2004,1046470
10861,caldwell,i,2007,3723947
10862,caldwell,i,1997,238810
10863,caldwell,i,1999,11723307
10864,clifford,i,1993,441315
10865,clifford,i,1999,93559
10866,clifford,i,2000,213416
10867,clifford,i,2004,4835894
10868,clifford,i,1991,5303308
10869,carver,i,1995,93760
10870,carver,i,1993,656608
10871,carver,i,1997,7770667
10872,carver,i,2009,21494032
10873,carver,i,1999,2244052
10874,phil,t,1954,2817162
10875,phil,t,1954,7074438
10876,phil,t,1954,12579895
10877,phil,t,1975,705984
10878,phil,t,1975,205400
10879,phil,t,1975,16312328
10880,phil,b,1962,3869329
10881,phil,b,1962,9521170
10882,phil,b,1962,29002942
10883,phil,b,1946,8201962
10884,phil,b,1946,21086965
10885,phil,b,1946,10202862
10886,phil,i,2012,10663174
10887,phil,i,2009,22982386
10888,phil,i,1993,142327
10889,phil,i,2011,32863724
10890,phil,i,1999,2399430
10891,nomi,i,1995,93760
10892,zack,b,2010,11639895
10893,zack,b,2010,28954592
10894,zack,b,2010,28134702
10895,zack,i,2003,359571
10896,zack,i,1984,680398
10897,zack,i,2001,675574
10898,zack,i,1999,585172
10899,zack,i,1995,93760
10900,malone,i,2005,1623960
10901,malone,i,1987,8060080
10902,malone,i,1995,93760
10903,malone,i,2010,24717406
10904,malone,i,1953,418598
10905,cristal,i,1995,93760
10906,cristal,i,2010,24854885
10907,torres,i,2004,676909
10908,torres,i,1995,93760
10909,torres,i,1985,963052
10910,torres,i,2008,12414587
10911,torres,i,2010,23615900
10912,carey,t,1985,6043780
10913,carey,t,1985,1107070
10914,carey,t,1985,3009486
10915,carey,t,1964,9521170
10916,carey,t,1964,3054601
10917,carey,t,1964,14693181
10918,carey,i,2008,21404478
10919,carey,i,1995,93760
10920,carey,i,1934,8049233
10921,carey,i,2010,28039318
10922,carey,i,1949,23736716
10923,bolton,t,2011,9391085
10924,bolton,t,2011,14812466
10925,bolton,t,2011,27123043
10926,bolton,i,1999,95953
10927,bolton,i,2007,4006786
10928,bolton,i,2006,9710686
10929,bolton,i,2004,13632871
10930,bolton,i,1998,20889324
10931,samir,i,1999,95953
10932,samir,i,1998,2174599
10933,samir,i,2008,12213090
10934,samir,i,2006,903776
10935,samir,i,2005,12110290
10936,joanna,t,1967,919013
10937,joanna,t,1954,1382226
10938,joanna,t,1954,2456941
10939,joanna,b,1984,2209172
10940,joanna,b,1984,9541484
10941,joanna,b,1984,18547423
10942,joanna,b,1974,9822793
10943,joanna,b,1974,2462597
10944,joanna,b,1974,18537242
10945,joanna,i,1999,95953
10946,joanna,i,1979,103026
10947,joanna,i,2004,20842172
10948,joanna,i,2010,20692991
10949,joanna,i,1990,36036213
10950,kevin,t,1950,24818190
10951,kevin,t,1999,2580403
10952,kevin,t,1999,673274
10953,kevin,t,1999,695023
10954,kevin,b,1977,1221714
10955,kevin,b,1977,714358
10956,kevin,b,1977,2417326
10957,kevin,b,1993,216072
10958,kevin,b,1993,302970
10959,kevin,b,1993,294998
10960,kevin,b,2008,27372372
10961,kevin,b,2008,11942501
10962,kevin,b,2008,22547607
10963,kevin,i,2003,8484720
10964,kevin,i,2004,12697527
10965,kevin,i,2001,2195094
10966,kevin,i,1998,2027759
10967,kevin,i,2012,32837154
10968,buckley,i,2001,96893
10969,buckley,i,2009,3517536
10970,buckley,i,1996,3600824
10971,buckley,i,2012,34382130
10972,buckley,i,1954,2346581
10973,derek,t,1999,171562
10974,derek,t,1999,305909
10975,derek,t,1999,96893
10976,derek,t,2005,7984798
10977,derek,t,2005,1606601
10978,derek,t,2005,8620409
10979,derek,b,1991,2182247
10980,derek,i,2011,31852403
10981,derek,i,2009,25472292
10982,derek,i,1984,99545
10983,derek,i,2010,27615444
10984,derek,i,1981,30863819
10985,augusto,i,2001,96893
10986,augusto,i,1992,538180
10987,augusto,i,2011,30945674
10988,augusto,i,1965,21861221
10989,augusto,i,1971,22120282
10990,jung,i,2001,96893
10991,jung,i,1987,129246
10992,jung,i,2011,28075240
10993,jung,i,2008,10133217
10994,jung,i,2005,10979737
10995,diego,t,2001,34044456
10996,diego,t,2001,96893
10997,diego,t,2001,558336
10998,diego,b,2007,2303174
10999,diego,b,2007,12260598
11000,diego,b,2007,18609739
11001,diego,i,2012,29609480
11002,diego,i,1940,1087247
11003,diego,i,2011,30231661
11004,diego,i,1946,32163620
11005,diego,i,1954,21987280
11006,pablo,b,2006,24522644
11007,pablo,b,2006,2439396
11008,pablo,b,2006,7893719
11009,pablo,i,2001,96893
11010,pablo,i,1994,20874382
11011,pablo,i,1987,3829690
11012,pablo,i,1996,2571942
11013,pablo,i,1949,2609661
11014,mirtha,i,2001,96893
11015,dwayne,t,1999,3600824
11016,dwayne,t,1999,3210646
11017,dwayne,i,1988,97646
11018,dwayne,i,1986,213472
11019,dwayne,i,2006,3096383
11020,dwayne,i,2011,28370864
11021,dwayne,i,2005,1519082
11022,franco,i,1988,97646
11023,franco,i,1998,2952395
11024,franco,i,1984,2168542
11025,franco,i,2000,3099675
11026,franco,i,1972,19113319
11027,gennaro,i,1988,97646
11028,gennaro,i,2007,5565988
11029,gennaro,i,1992,2917795
11030,gennaro,i,1950,21095758
11031,diana,t,1939,22248224
11032,diana,t,1939,28886150
11033,diana,t,1939,31231212
11034,diana,t,1928,1623263
11035,diana,t,1928,2237290
11036,diana,t,1928,24587655
11037,diana,b,1947,27533931
11038,diana,b,1947,29586711
11039,diana,b,1947,18892307
11040,diana,i,2004,3726810
11041,diana,i,2009,18153153
11042,diana,i,1976,101935
11043,diana,i,1995,554858
11044,diana,i,2011,33112851
11045,tonya,t,1965,97758
11046,tonya,t,1996,3600824
11047,tonya,i,2005,1402997
11048,tonya,i,2011,31176974
11049,pasha,t,1965,97758
11050,pasha,i,1983,1941591
11051,pasha,i,2011,33268353
11052,pasha,i,1974,16593269
11053,pasha,i,1975,16593443
11054,pasha,i,2003,11449028
11055,alexandra,t,1986,5526366
11056,alexandra,t,1986,16305665
11057,alexandra,t,1979,17111194
11058,alexandra,b,1996,143483
11059,alexandra,b,1996,2972316
11060,alexandra,b,1996,15966514
11061,alexandra,i,2011,26857099
11062,alexandra,i,2008,14873897
11063,alexandra,i,2001,754323
11064,alexandra,i,2010,24505995
11065,alexandra,i,2006,14142826
11066,alfie,i,2004,1091346
11067,alfie,i,2010,24854885
11068,alfie,i,1966,98503
11069,alfie,i,2001,11273285
11070,alfie,i,1956,4325767
11071,elspeth,i,1995,554858
11072,elspeth,i,1966,98506
11073,elspeth,i,2001,8055250
11074,elspeth,i,1997,1210579
11075,elspeth,i,1999,8760676
11076,link,t,2009,10812453
11077,link,t,2009,4265347
11078,link,t,2009,24479824
11079,link,i,2003,210998
11080,link,i,2004,1071219
11081,link,i,1992,8528525
11082,link,i,1966,28834684
11083,link,i,1958,3755302
11084,walt,i,2008,17016725
11085,walt,i,2007,9098193
11086,walt,i,2011,33910360
11087,walt,i,2001,6776482
11088,walt,i,2006,17665499
11089,bethany,t,2011,26349729
11090,bethany,b,1999,98991
11091,azrael,t,1999,98991
11092,loki,t,2005,1402997
11093,loki,t,2005,2182788
11094,loki,t,1999,98991
11095,loki,i,2012,35003456
11096,loki,i,2011,26738943
11097,loki,i,2013,32267545
11098,loki,i,2009,18373306
11099,serendipity,i,1999,98991
11100,juliet,t,2006,370064
11101,juliet,t,2006,10189121
11102,juliet,t,2006,20511718
11103,juliet,t,1993,202652
11104,juliet,t,1993,163894
11105,juliet,t,1993,883437
11106,juliet,i,2011,27609842
11107,juliet,i,1968,99025
11108,juliet,i,2010,27285282
11109,juliet,i,1982,8609183
11110,juliet,i,2000,3170260
11111,sundance,i,1969,99031
11112,garris,i,1969,99031
11113,garris,i,2006,9523974
11114,jaguar,i,1994,99123
11115,jaguar,i,2006,2308701
11116,traven,i,1994,99123
11117,traven,i,1982,28386057
11118,traven,i,1985,22225351
11119,payne,b,1994,99123
11120,payne,b,1994,3570614
11121,payne,i,2007,3623103
11122,payne,i,2002,100700
11123,payne,i,2008,16770876
11124,payne,i,2003,1126572
11125,payne,i,2010,24709671
11126,norwood,i,1994,99123
11127,norwood,i,1996,25829151
11128,norwood,i,2000,24818058
11129,stephens,i,1994,99123
11130,stephens,i,1988,673694
11131,stephens,i,1960,413949
11132,stephens,i,1983,242548
11133,stephens,i,1976,3497365
11134,sandra,t,1976,1358544
11135,sandra,t,2000,431014
11136,sandra,t,2000,99304
11137,sandra,t,2000,423372
11138,sandra,b,1947,8202158
11139,sandra,b,1947,23757372
11140,sandra,i,1993,19625929
11141,sandra,i,2006,3634311
11142,sandra,i,2010,22540979
11143,sandra,i,2012,31804949
11144,sandra,i,2009,25084392
11145,earl,i,2002,8644317
11146,earl,i,2001,680435
11147,earl,i,1999,2302549
11148,earl,i,2008,15398161
11149,earl,i,2009,22140210
11150,danny,t,1942,14224022
11151,danny,t,1942,19015646
11152,danny,t,1942,3578986
11153,danny,t,1969,1014229
11154,danny,t,1969,7177569
11155,danny,t,1969,26361613
11156,danny,t,1935,18546107
11157,danny,t,1935,3842496
11158,danny,t,1935,31403745
11159,danny,t,1982,1186616
11160,danny,t,1982,217982
11161,danny,t,1982,341399
11162,danny,t,1998,171562
11163,danny,t,1998,2251266
11164,danny,t,1998,99304
11165,danny,b,1952,1148228
11166,danny,b,1952,1364751
11167,danny,b,1952,3990322
11168,danny,b,1963,181229
11169,danny,b,1963,154956
11170,danny,b,1963,18546266
11171,danny,b,1991,620034
11172,danny,b,1991,675832
11173,danny,b,1991,2130880
11174,danny,i,2006,7102059
11175,danny,i,2002,20960746
11176,danny,i,2007,8777477
11177,danny,i,2004,17911663
11178,danny,i,1978,336846
11179,roosevelt,i,2006,4167411
11180,roosevelt,i,2001,99304
